,Name,reviewContent,rating,SentimentLabel
1900,Epic Burger,"Epic?  Wow ... they got some cojones to call themselves EPIC. When you talk 'Burger' the first & most important part of the equation is the beef patty itself.  The rest should be a tasteful accompaniment to the 'main attraction'. Unfortunately, in Epic Burger's case ... the bun, the cheese, the bacon, etc etc ... outshine the thin, well done, somewhat greasy beef patty.  'All natural' doesn't mean good.  Granted, it's an attractive Catch Phrase these days, but if you're proud enough to boast 'All natural' & 'Organic' ... I expect flavors other than I can get at any random diner in Chicago. Also - to sell what basically comes down to a slightly larger Steak & Shake patty on a fancy bun, with decent fries (a little too salty though) & a fountain drink for $9 (Cheese is extra mind you) ... is",2,Positive
1901,Epic Burger,Tasty burger... but epic? Apparently these guys haven't had the Pantera burger at Kuma's Corner. This place is just another mBurger/fast food joint. Nothing special. Shortest review I've made? Yes with only one more thing to say... go to Kuma's if you want an EPIC Burger.,3,Negative
1902,Epic Burger,"LOVE this burger joint!! I would give it 5 stars but they don't have yellow mustard! Seriously?! Not everyone likes (disgusting) Grey Poupon... Why restaurants choose to force it down their customers throats is beyond me. **Getting off my soapbox** Anyway, the food was delicious! It was fresh, plentiful & very tasty. I got the junior burger combo and it was more than enough food. (I'm a petite gal) The service was fast and friendly & the atmosphere warm. For a simple burger place, Epic is a solid choice.",4,Positive
1903,Epic Burger,"Just OK.  Menu is limited but interesting, burgers are well cooked with quality meat, fries are just mediocre.. decor is interesting.  Don't know if I would return.",3,Positive
1904,Epic Burger,"omg.. I love epic burger. I am a college student and that means I dont have much money. The first time I went here was a couple of weeks ago. I had the Combo with a Strawberry shake. You cannot beat 11 bucks for that. It is a very big portion too.. I was so hungry and ate the whole thing. I had the epic burger with epic sauce, aged cheddar, grilled onions, and lettuce.. I was soooo good! I am so going here again!",5,Negative
1905,Epic Burger,"Ever since I saw a commercial for a cheeseburger while on the elliptical a week ago (yes, it was torture) I could not stop craving one. Saturday night came along and I didn't want to cook or go out anywhere that required me to look cute.  Epic Burger had been on my list of places to try for awhile, so it fit perfectly into the equation.   This place was a splurge, but I enjoyed each not-so-good-for-me bite. I got the Epic Burger with cheddar, lettuce, and tomato with fries.  The burger was large, juicy, greasy, and delicious (however it was a bit too peppery for my ideal).  The fries reminded me of the ones from Great Steak & Potato Co (I mean that as a compliment) with the skins on, a little crispy but mostly soft, and all stuck together.  I also had a few sips (or half of) my boyfriend's",3,Positive
1906,Epic Burger,"I honestly don't know how to feel about Epic Burger. I want to like it, but I also want to dislike it, so here I am happily in the middle until I can update again. My friend and I hungrily stumbled into Epic after the LitFest on Sunday. We were trying to go to Panera Bread, but seeing as we had never been to Epic Burger and it seemed delicious (fried egg always has my vote) we stood in line. We were intrigued by the fact that almost everything was organic...the beef is farm raised cattle, the cheese is aged in Wisconsin, the bacon is nitrite free...even the cups and straws are made from plants! What could be wrong? Could it be the crazy prices they charge for every little extra thing you want on your burger? I somehow was under the assumption that every burger came with an egg, bacon, lett",3,Positive
1907,Epic Burger,"This place is A-Ok. I would've given it a 4 star this afternoon, but now that I had time to reflect, I think I was just overly hungry. =) 2.75 or 3 stars is just about right for this place. This was my first visit and the combo #3 I ordered just hit the right spot. I ordered the epic burger (just a beef patty w/ lettuce, tomato, etc.) with wheat buns, fries, and a chocolate milk shake. Total came out to ~$12. The burger was not over-cooked and the meat was flavorful and held together well (very important for a good burger). I read that you could add a fried egg on top of the burger, and I certainly look forward to going back to try that. The chocolate shake was just to die for...perfect for a TGIF lunch. Not too thick, not too over-powering...you actually don't feel that guilty after downi",3,Positive
1908,Epic Burger,pretty cool spot..very bright and open..lots of tables to sit at..reminds me of in and out burger with a thin patty..2 options for the most part hamburger or turkey burger..ive had them both and actually prefer the turkey burger.. the grilled onions are really good..the fried egg is decent..and i hear the bacon is decent..the fries are hand cut fresh and really good with their organic ketchup..they are always playin a pretty decent movie on the tv's in there too..check this spot out for lunch if you are in the loop/s loop area,4,Positive
1909,Epic Burger,"Imagine walking into a dreamsicle. This place is orange! Decor wise it is not appealing to me. However, a hamburger with integrity is worth checking out. I was not impressed by my first experience there, but went back a second time before writing the review. The first time I went I was a little traumatized by the price and the fries-- evidently I am a fan of trans fat. I did not know that about myself, so I guess that is something I will work in evaluating for my own self improvement. And yes, for 'fast food' a burger meal that costs $10 is also something to adjust to. The second time around, I skipped the fries and only got a small burger. Pros and cons: the burger is made fresh to order - yeah... which means it just ain't that fast -- boo! I will say though, I did enjoy the burger. It wa",4,Positive
